"","source","target","flagBL","weight","generation"
"367",2,1032,TRUE,0.338316920893847,1
"368",2,1033,FALSE,0.330815311937503,1
"369",2,1034,TRUE,0.268809335029567,1
"370",2,1035,TRUE,0.391782985990185,1
"371",2,1036,TRUE,0.53746508608525,1
"372",2,1037,FALSE,0.446761982301711,1
"373",2,355,FALSE,0.313796581382966,1
"374",2,1038,TRUE,0.413946948552753,1
"375",2,1039,TRUE,0.400266064943854,1
"376",2,1040,TRUE,0.321912250448953,1
"377",2,1041,TRUE,0.36478805839283,1
"378",2,1042,TRUE,0.380417087738518,1
"379",2,1043,FALSE,0.274472738999815,1
"380",2,179,FALSE,0.501828664607433,1
"381",2,1044,TRUE,0.438066453089029,1
"382",2,154,TRUE,0.455374326381717,1
"383",2,1045,FALSE,0.304663828169076,1
"384",2,1046,FALSE,0.304700622989738,1
"385",2,1047,TRUE,0.229442588479487,1
"386",2,1048,TRUE,0.419067625678106,1
"387",2,201,TRUE,0.359092336103136,1
"388",2,1049,TRUE,0.417682640212199,1
"389",2,1050,TRUE,0.333559494250565,1
"390",2,485,FALSE,0.357411395046294,1
"391",2,1051,FALSE,0.0974252476991118,1
"392",2,1052,FALSE,0.357409881737286,1
"393",2,1053,TRUE,0.462207115646382,1
"394",2,1054,FALSE,0.416742258837553,1
"395",2,1055,FALSE,0.26920290638585,1
"396",2,1056,FALSE,0.246008622879591,1
"397",2,621,FALSE,0.362486956147626,1
"398",2,1057,FALSE,0.166870933878314,1
"399",2,1058,TRUE,0.337954814631085,1
"400",2,1059,FALSE,0.314923832999709,1
"401",2,1060,FALSE,0.21730022536973,1
"402",2,1061,FALSE,0.270582916864759,1
"403",2,1062,FALSE,0.198454358954436,1
"404",2,1063,FALSE,0.295283384944058,1
"405",2,1064,FALSE,0.318961236795801,1
"406",2,1065,FALSE,0.441730288465385,1
"407",2,1066,FALSE,0.528012148124274,1
"408",2,1067,FALSE,0.308137323637476,1
"409",2,1068,FALSE,0.449067069170241,1
"410",2,1069,TRUE,0.413750331148238,1
"411",2,1070,TRUE,0.384464673153077,1
"412",2,1071,FALSE,0.311011263490635,1
"413",2,1072,FALSE,0.263133828939222,1
"414",2,1073,FALSE,0.120658602296924,1
"415",2,1074,FALSE,0.181137152575055,1
"416",2,1075,FALSE,0.369143521749407,1
"417",2,418,FALSE,0.305007597348006,1
"418",2,1076,TRUE,0.306665142776396,1
"419",2,204,TRUE,0.380169376188137,1
"420",2,688,TRUE,0.3544276289421,1
"421",2,14,TRUE,0.357822010152481,1
"422",2,456,TRUE,0.517537854016083,1
"423",2,1077,TRUE,0.249844242392188,1
"424",2,160,FALSE,0.323663636883283,1
"425",2,1078,TRUE,0.424811812871745,1
"426",2,1079,TRUE,0.294557038447662,1
"427",2,1080,TRUE,0.398505688207887,1
"428",2,1081,FALSE,0.270906423269362,1
"429",2,1082,FALSE,0.275456047931608,1
"430",2,375,TRUE,0.25965424472643,1
"431",2,5,TRUE,0.577960948852004,1
"432",2,55,TRUE,0.474889795536236,1
"433",2,845,TRUE,0.391025294829829,1
"434",2,328,TRUE,0.388865325345754,1
"435",2,195,TRUE,0.562900357886697,1
"436",2,50,TRUE,0.485499872245074,1
"437",2,1083,FALSE,0.217719784332236,1
"438",2,561,FALSE,0.433406850198906,1
"439",2,1084,TRUE,0.395947128455475,1
"440",2,1085,FALSE,0.497890322520189,1
"441",2,1086,TRUE,0.456422986196984,1
"442",2,1087,FALSE,0.51057838433615,1
"443",2,1088,FALSE,0.322718386818346,1
"444",2,1089,TRUE,0.389951837977075,1
"445",2,1090,FALSE,0.478156676260107,1
"446",2,369,FALSE,0.395727088221154,1
"447",2,1091,TRUE,0.336680501055553,1
"448",2,558,FALSE,0.388156764832571,1
"449",2,1092,TRUE,0.350297742043023,1
"450",2,1093,FALSE,0.386364976615757,1
"451",2,1094,FALSE,0.359540240492761,1
"452",2,1095,TRUE,0.300425343314903,1
"453",2,1096,FALSE,0.377376852204644,1
"454",2,745,TRUE,0.557346487353347,1
"455",2,1097,TRUE,0.424615177440812,1
"456",2,1098,TRUE,0.37371405340815,1
"457",2,1099,FALSE,0.339091983542976,1
"458",2,1100,TRUE,0.407165563224547,1
"459",2,1101,TRUE,0.378943637642342,1
"460",2,1102,FALSE,0.404803825343157,1
"461",2,1103,TRUE,0.578381744549373,1
"462",2,1104,FALSE,0.403825886106561,1
"463",2,1105,TRUE,0.255135530294147,1
"464",2,62,TRUE,0.483372230666817,1
"465",2,1106,FALSE,0.42719090633759,1
"466",2,1107,TRUE,0.335926613889592,1
"467",2,1108,FALSE,0.460724201714595,1
"468",2,1109,TRUE,0.485949283439313,1
"469",2,1110,TRUE,0.337869497929806,1
"470",2,1111,TRUE,0.437991512072642,1
"471",2,88,FALSE,0.631075289104247,1
"472",2,1112,FALSE,0.352371442542945,1
"473",2,1113,TRUE,0.492248848462702,1
"474",2,1114,TRUE,0.395015773554184,1
"475",2,157,TRUE,0.447880388125085,1
"476",2,1115,FALSE,0.388293960528189,1
"477",2,1116,TRUE,0.359990262975132,1
"478",2,857,TRUE,0.440363979520527,1
"479",2,1117,TRUE,0.441293038524814,1
"480",2,1118,TRUE,0.352415760943813,1
"481",2,733,FALSE,0.520613498892887,1
"482",2,1119,FALSE,0.282268130673623,1
"483",2,1120,TRUE,0.222853916360835,1
"484",2,1121,TRUE,0.359646212734768,1
"485",2,1122,FALSE,0.254376542806309,1
"486",2,1123,TRUE,0.225124445843426,1
"487",2,1124,TRUE,0.47607098495891,1
"488",2,1125,TRUE,0.430550809674604,1
"489",2,1126,FALSE,0.36135907182611,1
"490",2,1127,TRUE,0.318281335233078,1
"491",2,1128,FALSE,0.393435076585464,1
"492",2,1129,TRUE,0.308894801610544,1
"493",2,1130,TRUE,0.712934143875031,1
"494",2,1131,FALSE,0.565153922421772,1
"495",2,69,TRUE,0.430228065434113,1
"496",2,1132,FALSE,0.449838487291767,1
"497",2,1133,FALSE,0.40416184828269,1
"498",2,1134,FALSE,0.601339405336025,1
"499",2,1135,FALSE,0.340053421738806,1
"500",2,1136,TRUE,0.53136088775622,1
"501",2,1137,TRUE,0.394754291416097,1
"502",2,1138,TRUE,0.465798665739291,1
"503",2,1139,FALSE,0.349710928638882,1
"504",2,1140,FALSE,0.27539077400889,1
"505",2,1141,FALSE,0.302978976471768,1
"506",2,1142,FALSE,0.343559228394981,1
"507",2,1143,TRUE,0.208207764077458,1
"508",2,1144,FALSE,0.520590658629988,1
"509",2,1145,TRUE,0.418185972941986,1
"510",2,1146,TRUE,0.240896172420325,1
"511",2,1147,TRUE,0.466891201322539,1
"512",2,1148,TRUE,0.397342938386908,1
"513",2,1149,TRUE,0.318852730808819,1
"514",2,1150,FALSE,0.301092389534752,1
"515",2,1151,FALSE,0.294128625933488,1
"516",2,1152,FALSE,0.506691947082392,1
"517",2,1153,TRUE,0.35504436198432,1
"518",2,1154,TRUE,0.268060329687741,1
"519",2,1155,FALSE,0.327088655101607,1
"520",2,1156,FALSE,0.324923643546465,1
"521",2,1157,TRUE,0.419628152056464,1
"522",2,734,FALSE,0.218920540493962,1
"523",2,1158,FALSE,0.162422005903134,1
"524",2,1159,FALSE,0.313316315264983,1
"525",2,723,FALSE,0.414539865802066,1
"526",2,1160,TRUE,0.479110660798461,1
"527",2,1161,FALSE,0.282958257254943,1
"528",2,1162,FALSE,0.292715401598369,1
"529",2,1163,TRUE,0.37396213337004,1
"530",2,1164,FALSE,0.396905655710872,1
"531",2,1165,FALSE,0.143391449294304,1
"532",2,1166,FALSE,0.247912318980909,1
"533",2,1167,FALSE,0.316684715627861,1
"534",2,1168,TRUE,0.49085626671773,1
"535",2,1169,FALSE,0.458816228309957,1
"536",2,781,TRUE,0.453791532250016,1
"537",2,1170,TRUE,0.322938811696849,1
"538",2,404,FALSE,0.361448499356034,1
"539",2,1171,TRUE,0.382876465650039,1
"540",2,320,TRUE,0.395946059832437,1
"541",2,3,TRUE,0.398796290779805,1
"542",2,402,TRUE,0.329889824692217,1
"543",2,111,FALSE,0.340241944974086,1
"544",2,1172,TRUE,0.355529394058336,1
"545",2,1173,FALSE,0.317996553588646,1
"546",2,1174,FALSE,0.204806924898881,1
"547",2,1175,TRUE,0.363772664597221,1
"548",2,1176,TRUE,0.43425312335895,1
"549",2,1177,TRUE,0.3569516424462,1
"550",2,1178,TRUE,0.430869191335425,1
"551",2,1179,TRUE,0.609928039990292,1
"552",2,1180,FALSE,0.503014372710571,1
"553",2,1181,FALSE,0.422172490960056,1
"554",2,1182,TRUE,0.491664616711411,1
"555",2,1183,TRUE,0.255045765802566,1
"556",2,1184,TRUE,0.336420925298565,1
"557",2,1185,TRUE,0.44754729211994,1
"558",2,1186,FALSE,0.412024012641659,1
"559",2,1187,TRUE,0.653351792363755,1
"560",2,1188,TRUE,0.464766460941045,1
"561",2,1189,TRUE,0.570262096047062,1
"562",2,1190,TRUE,0.311172599119618,1
"563",2,1191,TRUE,0.360203934129214,1
"564",2,1192,TRUE,0.422793805194535,1
"565",2,1193,FALSE,0.347574284104431,1
"566",2,744,TRUE,0.498522866740557,1
"567",2,1194,TRUE,0.523727934940101,1
"568",2,1195,TRUE,0.438275828814778,1
"569",2,1196,TRUE,0.206911896478569,1
"570",2,1197,FALSE,0.440573013765692,1
"571",2,1198,TRUE,0.338917948587291,1
"572",2,1199,FALSE,0.172553905504199,1
"573",2,1200,TRUE,0.237196191567214,1
"574",2,1201,FALSE,0.256293156192699,1
"575",2,1202,FALSE,0.252053441012203,1
"576",2,1203,TRUE,0.335298097647713,1
"577",2,1204,TRUE,0.372151886769058,1
"578",2,442,TRUE,0.272089196837213,1
"579",2,1205,TRUE,0.334443677723488,1
"580",2,1206,TRUE,0.218909371892694,1
"581",2,1207,TRUE,0.244390592712164,1
"582",2,1208,FALSE,0.176372070243185,1
"583",2,1209,FALSE,0.298253099060138,1
"584",2,1210,TRUE,0.314248044683553,1
"585",2,1211,TRUE,0.430810978579867,1
"586",2,1212,FALSE,0.221069799310444,1
"587",2,1213,FALSE,0.33063528005568,1
"588",2,1214,FALSE,0.395129208401841,1
"589",2,1215,TRUE,0.33548969933361,1
"590",2,1216,TRUE,0.327577551984662,1
"591",2,1217,TRUE,0.265137973479858,1
"592",2,1218,FALSE,0.290160222446225,1
"593",2,1219,TRUE,0.333976930232113,1
"594",2,1220,TRUE,0.217313846358956,1
"595",2,1221,FALSE,0.412084766737256,1
"596",2,1222,FALSE,0.0960867944231066,1
"597",2,131,TRUE,0.423731570767143,1
"598",2,1223,FALSE,0.528837983411448,1
"599",2,1224,FALSE,0.396084052037851,1
"600",2,1225,FALSE,0.20570226309015,1
"601",2,447,TRUE,0.344107089216779,1
"602",2,1226,TRUE,0.473179651678524,1
"603",2,1227,TRUE,0.325000642924007,1
"604",2,1228,FALSE,0.305103870192035,1
"605",2,1229,TRUE,0.286856186446249,1
"606",2,725,TRUE,0.37750898238577,1
"607",2,1230,TRUE,0.296076111162005,1
"608",2,1231,TRUE,0.252164312941111,1
"609",2,1232,FALSE,0.269338536675544,1
"610",2,780,FALSE,0.540513260373001,1
"611",2,1233,FALSE,0.367116754796548,1
"612",2,1234,TRUE,0.19990251124205,1
"613",2,1235,FALSE,0.637572008459822,1
"614",2,1236,TRUE,0.327457641795994,1
"615",2,1237,TRUE,0.333487607035635,1
"616",2,1238,TRUE,0.292714801272441,1
"617",2,1239,FALSE,0.30297600518145,1
"618",2,1240,FALSE,0.300523020954969,1
"619",2,1241,TRUE,0.315377177261034,1
"620",2,1242,TRUE,0.35736434383885,1
